state,city,zip,living_space,construct_year,rent,negative_sample
Bayern,Bayreuth,95448,131.44,1979,1287.3,0
Niedersachsen,Osnabrueck,49079,186.28,1903,1567.19,0
Baden-Wuerttemberg,Pforzheim,75180,144.28,1956,1024.11,0
Baden-Wuerttemberg,Heilbronn,74073,149.97,1976,1616.1,0
Niedersachsen,Hildesheim,31139,141.13,2006,1627.49,0
Bayern,Aschaffenburg,63743,51.71,1949,628.38,0
Hessen,Ruesselsheim am Main,65429,45.61,1970,625.83,0
Niedersachsen,Oldenburg,26129,96.65,1955,972.51,0
Baden-Wuerttemberg,Reutlingen,72767,101.89,1936,1126.85,0
Baden-Wuerttemberg,Karlsruhe,76190,39.1,1942,627.92,0
Niedersachsen,Wolfsburg,38441,135.73,1926,1653.4,0
Nordrhein-Westfalen,Moenchengladbach,41105,199.46,1995,1105.58,0
Nordrhein-Westfalen,Wuppertal,42283,65.61,1960,565.65,0
Bayern,Bayreuth,95445,169.36,2007,2105.5,0
Nordrhein-Westfalen,Wuppertal,42142,109.42,1950,739.64,0
Nordrhein-Westfalen,Duesseldorf,40570,139.1,1974,1362.93,0
Hessen,Fulda,36040,119.57,1924,1330.63,0
Bayern,Fuerth,90764,58.76,1981,803.99,0
Niedersachsen,Goettingen,37082,154.09,1967,1272.96,0
Hessen,Hanau,63453,148.21,1979,1443.74,0
Niedersachsen,Oldenburg,26121,124.07,1937,1414.02,0
Niedersachsen,Osnabrueck,49086,127.79,1961,1073.3,0
Niedersachsen,Oldenburg,26131,95.1,1960,963.18,0
Baden-Wuerttemberg,Tuebingen,72072,185.38,1936,1685.35,0
Nordrhein-Westfalen,Bielefeld,33700,178.69,1965,957.01,0
Nordrhein-Westfalen,Moenchengladbach,41229,159.09,1935,1194.56,0
Nordrhein-Westfalen,Duisburg,47277,199.83,1963,534.98,0
Hessen,Ruesselsheim am Main,65429,156.57,1878,1644.88,0
Niedersachsen,Hildesheim,31139,171.41,1917,1327.58,0
Baden-Wuerttemberg,Ludwigsburg,71669,178.18,1956,1334.1,0
Baden-Wuerttemberg,Pforzheim,75174,191.29,1935,1453.84,0
Nordrhein-Westfalen,Moenchengladbach,41067,102.0,1951,758.37,0
Baden-Wuerttemberg,Heidelberg,69121,195.95,1942,2179.39,0
Bayern,Fuerth,90766,170.98,2000,1951.46,0
Bayern,Erlangen,91055,51.26,1956,735.19,0
Nordrhein-Westfalen,Essen,45184,42.98,1971,468.16,0
Bayern,Muenchen,84188,189.3,2021,3713.07,0
Baden-Wuerttemberg,Heidelberg,69122,147.02,1927,1940.92,0
Niedersachsen,Oldenburg,26123,152.53,1929,1553.9,0
Hessen,Frankfurt am Main,61793,184.43,1909,2746.46,0
Hessen,Marburg,35052,167.66,1922,1811.47,0
Niedersachsen,Wolfsburg,38447,117.53,1921,1522.62,0
Baden-Wuerttemberg,Karlsruhe,76159,165.53,1951,1354.86,0
Hessen,Marburg,35069,76.91,1944,1127.58,0
Bayern,Bayreuth,95447,93.53,1975,1066.67,0
Bayern,Memmingen,87702,165.25,1964,1058.74,0
Bayern,Fuerth,90768,145.48,1994,1599.85,0
Baden-Wuerttemberg,Freiburg im Breisgau,79112,186.14,1954,1985.95,0
Baden-Wuerttemberg,Freiburg im Breisgau,79109,108.64,1963,1516.94,0
Hessen,Frankfurt am Main,64817,137.7,1952,1979.85,0
Niedersachsen,Wolfsburg,38440,145.45,1936,1711.69,0
Niedersachsen,Wolfsburg,38441,125.64,1982,1395.91,0
Nordrhein-Westfalen,Essen,45334,37.6,1992,436.98,0
Bayern,Bayreuth,95445,50.31,1961,615.92,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,150.19,1982,1408.32,0
Nordrhein-Westfalen,Gelsenkirchen,45879,84.49,1951,626.85,0
Bayern,Rosenheim,83022,190.8,1980,1387.3,0
Hessen,Frankfurt am Main,61641,61.58,1918,1238.55,0
Niedersachsen,Braunschweig,38126,166.83,1938,1674.94,0
Bayern,Dachau,85221,79.47,1993,1180.36,0
Baden-Wuerttemberg,Heidelberg,69116,35.79,1947,641.65,0
Niedersachsen,Braunschweig,38123,42.46,1940,650.71,0
Baden-Wuerttemberg,Tuebingen,72070,172.38,1972,1403.84,0
Nordrhein-Westfalen,Bonn,53216,134.06,1975,1339.59,0
Nordrhein-Westfalen,Gelsenkirchen,45885,140.68,1958,707.77,0
Niedersachsen,Osnabrueck,49074,92.97,1916,1150.88,0
Bayern,Neu-Ulm,89232,93.53,1997,1424.94,0
Bayern,Augsburg,86199,103.01,1975,1266.23,0
Niedersachsen,Hildesheim,31139,163.19,1977,1076.14,0
Baden-Wuerttemberg,Reutlingen,72761,91.69,1961,824.61,0
Bayern,Passau,94035,82.44,2050,2193.32,0
Hessen,Frankfurt am Main,62285,189.18,1945,2779.03,0
Niedersachsen,Osnabrueck,49086,143.01,1945,1466.14,0
Hessen,Fulda,36043,156.34,1964,1104.63,0
Hessen,Kassel,34218,118.78,1943,1277.12,0
Hessen,Kassel,34302,116.18,1935,1261.98,0
Bayern,Hof,95031,90.17,1979,680.58,0
Nordrhein-Westfalen,Aachen,52079,188.35,1955,1176.27,0
Hessen,Frankfurt am Main,62646,194.71,1908,2814.52,0
Baden-Wuerttemberg,Mannheim,68304,80.25,1998,1170.84,0
Hessen,Kassel,34259,80.75,1930,998.71,0
Hessen,Ruesselsheim am Main,65428,191.67,1970,1440.21,0
Baden-Wuerttemberg,Freiburg im Breisgau,79117,119.12,1968,1610.21,0
Bayern,Memmingen,87700,80.5,2008,1248.51,0
Bayern,Muenchen,84188,56.3,1982,986.28,0
Nordrhein-Westfalen,Bielefeld,33617,97.87,1973,958.22,0
Bayern,Ingolstadt,85052,139.47,1998,1899.91,0
Hessen,Fulda,36041,51.8,1940,725.6,0
Nordrhein-Westfalen,Dortmund,44294,183.03,1922,1275.94,0
Hessen,Ruesselsheim am Main,65429,74.21,1907,1039.38,0
Baden-Wuerttemberg,Heidelberg,69118,194.56,1968,1689.01,0
Baden-Wuerttemberg,Ludwigsburg,71649,139.49,1978,1413.26,0
Niedersachsen,Osnabrueck,49090,62.85,1926,858.45,0
Nordrhein-Westfalen,Duesseldorf,40564,85.82,1963,949.37,0
Bayern,Kaufbeuren,87600,54.26,1972,614.96,0
Baden-Wuerttemberg,Heilbronn,74072,60.61,1987,883.33,0
Niedersachsen,Braunschweig,38110,118.9,1931,1435.94,0
Nordrhein-Westfalen,Moenchengladbach,41063,124.41,1995,1086.43,0
Baden-Wuerttemberg,Ludwigsburg,71664,129.59,1937,1561.88,0
Bayern,Bayreuth,95445,157.01,1966,1210.09,0
Hessen,Giessen,35392,180.99,1925,1751.6,0
Hessen,Hanau,63453,29.51,1911,480.61,0
Hessen,Fulda,36041,44.36,1950,524.57,0
Bayern,Landshut,84028,95.47,1952,1042.79,0
Niedersachsen,Braunschweig,38106,95.92,1938,1252.08,0
Nordrhein-Westfalen,Koeln,51069,164.36,1937,1687.11,0
Nordrhein-Westfalen,Aachen,52065,143.82,1981,1314.18,0
Niedersachsen,Osnabrueck,49082,98.01,1943,1192.27,0
Nordrhein-Westfalen,Duesseldorf,40395,158.11,1952,1263.35,0
Nordrhein-Westfalen,Duesseldorf,40426,187.84,1928,1733.16,0
Baden-Wuerttemberg,Ulm,89125,80.53,1977,1202.16,0
Bayern,Wuerzburg,97076,98.85,1997,1412.47,0
Nordrhein-Westfalen,Wuppertal,42154,132.12,1958,765.62,0
Nordrhein-Westfalen,Muenster,48152,56.23,1949,655.64,0
Niedersachsen,Oldenburg,26134,131.84,1965,1129.44,0
Baden-Wuerttemberg,Freiburg im Breisgau,79105,120.94,1949,1625.46,0
Bayern,Muenchen,81050,79.94,2000,1519.91,0
Baden-Wuerttemberg,Reutlingen,72767,91.23,1952,822.22,0
Hessen,Hanau,63452,77.09,1931,1099.57,0
Bayern,Straubing,94315,169.53,1980,1133.3,0
Hessen,Ruesselsheim am Main,65429,56.04,1948,828.2,0
Nordrhein-Westfalen,Aachen,52074,166.11,1996,1609.65,0
Nordrhein-Westfalen,Wuppertal,42326,78.39,1947,829.22,0
Nordrhein-Westfalen,Duisburg,47079,76.95,1941,800.28,0
Baden-Wuerttemberg,Reutlingen,72763,63.63,1956,648.15,0
Nordrhein-Westfalen,Bochum,44879,184.6,1960,720.76,0
Niedersachsen,Braunschweig,38114,85.05,1957,936.84,0
Nordrhein-Westfalen,Duesseldorf,40495,52.45,1952,654.58,0
Baden-Wuerttemberg,Reutlingen,72762,182.34,1943,1393.18,0
Nordrhein-Westfalen,Aachen,52073,152.9,1969,1338.15,0
Baden-Wuerttemberg,Reutlingen,72769,168.98,1940,1387.05,0
Niedersachsen,Goettingen,37073,25.61,1969,377.03,0
Bayern,Fuerth,90763,61.46,2014,1202.65,0
Niedersachsen,Hildesheim,31135,46.66,1932,608.81,0
Nordrhein-Westfalen,Essen,45187,158.96,1964,789.1,0
Hessen,Kassel,34158,99.89,1902,1154.17,0
Nordrhein-Westfalen,Duisburg,47120,53.05,1978,526.02,0
Baden-Wuerttemberg,Heilbronn,74075,21.39,1951,326.02,0
Niedersachsen,Hannover,30556,100.51,1912,1350.72,0
Niedersachsen,Hildesheim,31138,177.7,1962,884.54,0
Bayern,Bamberg,96047,84.88,1963,926.29,0
Bayern,Nuernberg,90411,76.03,2029,1728.74,0
Hessen,Frankfurt am Main,62093,69.67,1919,1377.38,0
Niedersachsen,Oldenburg,26132,68.03,1960,767.26,0
Hessen,Frankfurt am Main,63148,185.76,1966,2291.37,0
Baden-Wuerttemberg,Freiburg im Breisgau,79115,177.71,1948,2403.91,0
Niedersachsen,Goettingen,37080,152.19,1950,1269.56,0
Baden-Wuerttemberg,Heilbronn,74072,31.36,1950,464.66,0
Niedersachsen,Goettingen,37082,87.83,1928,1192.46,0
Bayern,Dachau,85221,129.33,2002,1937.82,0
Niedersachsen,Hildesheim,31135,38.07,1956,415.45,0
Hessen,Kassel,34241,32.92,1902,474.1,0
Niedersachsen,Braunschweig,38123,85.83,1915,1157.16,0
Hessen,Ruesselsheim am Main,65429,135.59,1909,1545.4,0
Bayern,Kaufbeuren,87601,110.4,1994,1098.25,0
Baden-Wuerttemberg,Karlsruhe,76200,87.8,1964,1008.71,0
Hessen,Offenbach am Main,63074,24.54,1964,399.25,0
Hessen,Wiesbaden,57016,118.24,1967,1365.08,0
Niedersachsen,Osnabrueck,49090,131.61,1926,1413.03,0
Niedersachsen,Hildesheim,31138,177.39,2006,1772.29,0
Baden-Wuerttemberg,Stuttgart,70201,33.5,1980,639.13,0
Hessen,Giessen,35393,70.23,1948,1010.23,0
Bayern,Schweinfurt,97422,93.59,2016,1457.43,0
Baden-Wuerttemberg,Ludwigsburg,71646,43.32,1962,572.6,0
Hessen,Ruesselsheim am Main,65428,112.47,1924,1392.34,0
Bayern,Dachau,85222,113.7,2022,2347.7,0
Hessen,Giessen,35392,106.02,1995,1337.33,0
Niedersachsen,Oldenburg,26130,107.2,1977,1137.82,0
Nordrhein-Westfalen,Muenster,48160,144.08,1948,1502.25,0
Nordrhein-Westfalen,Bielefeld,33711,178.98,1953,956.36,0
Baden-Wuerttemberg,Tuebingen,72076,161.65,1948,1632.64,0
Baden-Wuerttemberg,Heidelberg,69117,67.74,1946,1122.54,0
Baden-Wuerttemberg,Ludwigsburg,71645,31.42,1993,486.21,0
Baden-Wuerttemberg,Karlsruhe,76209,156.42,1959,1340.86,0
Hessen,Hanau,63454,31.03,1979,456.78,0
Bayern,Neu-Ulm,89233,99.9,2015,1944.49,0
Baden-Wuerttemberg,Heilbronn,74079,90.71,2005,1546.17,0
Nordrhein-Westfalen,Duisburg,47104,84.31,1968,639.66,0
Hessen,Ruesselsheim am Main,65428,192.04,1948,1728.03,0
Hessen,Kassel,34224,31.86,1930,460.31,0
Nordrhein-Westfalen,Dortmund,44163,199.18,1939,1251.81,0
Niedersachsen,Osnabrueck,49080,79.85,1936,1032.97,0
Baden-Wuerttemberg,Heidelberg,69119,161.83,1958,1630.0,0
Niedersachsen,Braunschweig,38109,111.79,1949,1104.39,0
Bayern,Bamberg,96048,55.59,2002,898.24,0
Baden-Wuerttemberg,Heilbronn,74081,20.22,1932,359.79,0
Baden-Wuerttemberg,Pforzheim,75177,124.87,1941,1301.5,0
Nordrhein-Westfalen,Muenster,48160,116.57,1948,1351.7,0
Hessen,Darmstadt,64288,45.74,1899,773.72,0
Baden-Wuerttemberg,Tuebingen,72076,188.14,1971,1406.17,0
Baden-Wuerttemberg,Heilbronn,74078,40.79,1932,689.96,0
Niedersachsen,Oldenburg,26130,36.34,1977,495.17,0
Nordrhein-Westfalen,Aachen,52072,55.88,1979,719.49,0
Hessen,Frankfurt am Main,60873,126.39,1957,1877.95,0
Nordrhein-Westfalen,Koeln,51236,97.82,1958,1036.17,0
Bayern,Hof,95030,118.41,1997,958.83,0
Bayern,Kempten,87437,92.5,2004,1367.06,0
Nordrhein-Westfalen,Gelsenkirchen,45886,113.57,1923,986.14,0
Bayern,Wuerzburg,97070,80.1,2020,1669.01,0
Bayern,Kaufbeuren,87600,140.98,2021,2170.89,0
Baden-Wuerttemberg,Ludwigsburg,71655,68.91,1953,835.93,0
Hessen,Giessen,35391,47.08,1918,723.6,0
Niedersachsen,Oldenburg,26125,40.28,1941,602.45,0
Bayern,Fuerth,90764,44.87,1990,640.39,0
Niedersachsen,Goettingen,37077,115.37,1926,1431.36,0
Baden-Wuerttemberg,Reutlingen,72770,164.96,1956,969.84,0
Hessen,Hanau,63450,107.24,1910,1392.25,0
Bayern,Passau,94033,102.22,1988,1100.44,0
Bayern,Regensburg,93055,138.08,1999,1821.51,0
Bayern,Dachau,85221,162.13,1993,1838.48,0
Nordrhein-Westfalen,Gelsenkirchen,45890,31.66,1949,305.99,0
Hessen,Frankfurt am Main,62147,175.92,1966,2243.6,0
Nordrhein-Westfalen,Dortmund,44296,152.22,1973,1032.15,0
Hessen,Fulda,36039,147.64,1915,1466.84,0
Nordrhein-Westfalen,Wuppertal,42205,115.27,1947,1038.71,0
Hessen,Hanau,63451,149.66,1923,1673.11,0
Nordrhein-Westfalen,Koeln,50902,128.02,1930,1511.81,0
Hessen,Darmstadt,64291,21.31,1932,382.53,0
Hessen,Wiesbaden,55292,49.77,1937,843.91,0
Niedersachsen,Wolfsburg,38447,190.14,1982,1591.29,0
Bayern,Landshut,84036,114.92,1987,1275.15,0
Niedersachsen,Osnabrueck,49084,120.0,1981,1167.59,0
Nordrhein-Westfalen,Wuppertal,42293,110.19,1961,741.23,0
Niedersachsen,Braunschweig,38103,64.51,1912,928.14,0
Baden-Wuerttemberg,Heidelberg,69126,136.81,1983,1660.3,0
Bayern,Dachau,85222,134.14,1988,1580.06,0
Niedersachsen,Oldenburg,26132,35.01,1955,444.01,0
Niedersachsen,Goettingen,37074,170.72,1955,1289.69,0
Hessen,Frankfurt am Main,64817,72.08,1931,1417.59,0
Bayern,Memmingen,87702,103.48,1954,934.64,0
Niedersachsen,Osnabrueck,49081,118.98,2003,1549.5,0
Baden-Wuerttemberg,Esslingen am Neckar,73731,166.41,1940,1695.32,0
Nordrhein-Westfalen,Bonn,53111,24.9,1938,401.74,0
Niedersachsen,Oldenburg,26123,102.68,1954,1006.89,0
Baden-Wuerttemberg,Ludwigsburg,71648,92.6,1931,1261.67,0
Niedersachsen,Osnabrueck,49079,42.87,1927,621.93,0
Bayern,Kaufbeuren,87601,195.72,1993,1188.4,0
Nordrhein-Westfalen,Bielefeld,33639,60.83,1964,630.51,0
Niedersachsen,Hildesheim,31141,134.19,1951,916.1,0
Bayern,Bayreuth,95447,170.76,1983,1387.03,0
Hessen,Ruesselsheim am Main,65429,147.4,1971,1384.9,0
Bayern,Augsburg,86164,158.01,1990,1572.94,0
Bayern,Muenchen,84114,70.3,1988,1189.68,0
Nordrhein-Westfalen,Koeln,51289,36.55,1982,518.94,0
Baden-Wuerttemberg,Esslingen am Neckar,73732,158.57,1973,1430.43,0
Nordrhein-Westfalen,Essen,45181,125.4,1941,1114.86,0
Niedersachsen,Hannover,30222,110.85,1930,1440.89,0
Nordrhein-Westfalen,Wuppertal,42223,39.19,1926,479.85,0
Bayern,Landshut,84032,66.79,2015,1295.13,0
Nordrhein-Westfalen,Bielefeld,33733,169.28,1969,1143.59,0
Bayern,Kaufbeuren,87602,40.92,1984,486.97,0
Niedersachsen,Braunschweig,38106,105.91,1949,1072.75,0
Niedersachsen,Wolfsburg,38440,198.18,1947,1888.13,0
Niedersachsen,Wolfsburg,38447,40.09,1938,651.37,0
Niedersachsen,Oldenburg,26123,176.78,1926,1618.75,0
Hessen,Wiesbaden,63393,141.06,1947,1844.36,0
Hessen,Hanau,63455,174.47,1962,1330.34,0
Hessen,Ruesselsheim am Main,65429,123.84,1933,1473.31,0
Bayern,Passau,94033,73.08,1956,804.18,0
Baden-Wuerttemberg,Pforzheim,75176,181.06,1956,1002.17,0
Baden-Wuerttemberg,Mannheim,68295,105.67,1998,1427.48,0
Nordrhein-Westfalen,Bochum,44829,74.75,1930,827.72,0
Nordrhein-Westfalen,Muenster,48159,30.76,1935,468.82,0
Nordrhein-Westfalen,Dortmund,44228,83.63,1963,727.25,0
Baden-Wuerttemberg,Heilbronn,74072,77.7,1966,998.26,0
Baden-Wuerttemberg,Tuebingen,72072,29.07,1971,413.74,0
Baden-Wuerttemberg,Heidelberg,69126,153.23,1968,1599.38,0
Bayern,Bayreuth,95446,20.68,1975,299.9,0
Nordrhein-Westfalen,Moenchengladbach,41173,164.52,1929,1197.36,0
Nordrhein-Westfalen,Essen,45139,153.27,1956,797.92,0
Bayern,Fuerth,90766,197.34,2009,2475.26,0
Bayern,Erlangen,91056,152.49,2000,2064.58,0
Hessen,Frankfurt am Main,60552,20.33,1919,444.46,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,163.04,1947,1684.33,0
Hessen,Offenbach am Main,63066,99.01,1912,1544.81,0
Hessen,Marburg,35063,143.84,1925,1699.71,0
Niedersachsen,Hildesheim,31141,188.7,1948,1322.83,0
Baden-Wuerttemberg,Freiburg im Breisgau,79106,157.48,1963,1871.98,0
Baden-Wuerttemberg,Heidelberg,69116,87.14,1954,1154.31,0
Niedersachsen,Braunschweig,38125,188.06,1950,1248.24,0
Nordrhein-Westfalen,Wuppertal,42309,120.02,1986,877.25,0
Nordrhein-Westfalen,Wuppertal,42394,80.98,1930,847.69,0
Baden-Wuerttemberg,Tuebingen,72071,111.95,1963,1087.29,0
Nordrhein-Westfalen,Dortmund,44300,157.24,1939,1268.5,0
Nordrhein-Westfalen,Duesseldorf,40518,192.59,1992,1545.52,0
Nordrhein-Westfalen,Wuppertal,42283,133.34,1932,1099.13,0
Baden-Wuerttemberg,Stuttgart,70306,28.63,1947,595.03,0
Bayern,Aschaffenburg,63742,171.16,2015,2452.01,0
Baden-Wuerttemberg,Ulm,89124,199.43,1924,2268.37,0
Bayern,Schweinfurt,97421,185.39,1972,958.64,0
Baden-Wuerttemberg,Ludwigsburg,71666,198.16,1973,1513.59,0
Baden-Wuerttemberg,Heilbronn,74075,109.91,1979,1371.56,0
Bayern,Passau,94036,183.18,1984,1341.77,0
Baden-Wuerttemberg,Mannheim,68261,100.57,1969,1179.23,0
Hessen,Hanau,63455,99.27,1902,1322.34,0
Nordrhein-Westfalen,Dortmund,44384,109.94,1979,943.0,0
Bayern,Erlangen,91057,151.7,1984,1679.73,0
Hessen,Kassel,34218,100.44,1941,1158.24,0
Hessen,Fulda,36039,146.36,1950,1096.19,0
Niedersachsen,Wolfsburg,38448,64.55,1954,820.24,0
Nordrhein-Westfalen,Duisburg,47256,140.53,1928,1081.72,0
Bayern,Wuerzburg,97077,80.81,1969,1075.18,0
Bayern,Muenchen,82450,198.35,1988,2277.1,0
Baden-Wuerttemberg,Mannheim,68195,116.08,1948,1458.71,0
Hessen,Marburg,35070,151.21,1937,1739.48,0
Nordrhein-Westfalen,Moenchengladbach,41123,98.66,1938,994.19,0
Hessen,Wiesbaden,57016,128.32,1932,1747.27,0
Hessen,Offenbach am Main,63075,102.62,1964,1328.79,0
Baden-Wuerttemberg,Reutlingen,72760,133.99,1948,1299.08,0
Nordrhein-Westfalen,Wuppertal,42257,125.73,1947,1077.07,0
Hessen,Offenbach am Main,63074,123.71,1931,1800.27,0
Niedersachsen,Goettingen,37076,47.59,1913,727.52,0
Hessen,Ruesselsheim am Main,65428,101.14,1909,1300.78,0
Nordrhein-Westfalen,Bonn,53197,75.63,1970,943.58,0
Hessen,Wiesbaden,58196,75.37,1937,1195.91,0
Baden-Wuerttemberg,Stuttgart,70287,86.67,1969,1457.46,0
Baden-Wuerttemberg,Stuttgart,70626,154.6,1985,2153.47,0
Niedersachsen,Hildesheim,31141,122.38,1921,1202.85,0
Bayern,Dachau,85222,189.89,1988,1786.8,0
Niedersachsen,Hildesheim,31136,96.53,1956,813.52,0
Baden-Wuerttemberg,Ulm,89077,59.31,1937,1027.81,0
Baden-Wuerttemberg,Tuebingen,72072,76.65,1955,859.41,0
Niedersachsen,Goettingen,37075,32.63,1936,519.55,0
Nordrhein-Westfalen,Gelsenkirchen,45894,172.4,1958,634.97,0
Nordrhein-Westfalen,Gelsenkirchen,45892,134.6,1992,913.87,0
Baden-Wuerttemberg,Pforzheim,75177,197.48,1935,1448.93,0
Nordrhein-Westfalen,Duisburg,47120,36.37,1963,350.07,0
Baden-Wuerttemberg,Freiburg im Breisgau,79108,84.01,1945,1470.95,0
Nordrhein-Westfalen,Aachen,52067,46.17,1977,613.45,0
Baden-Wuerttemberg,Ulm,89157,168.4,1937,2137.51,0
Baden-Wuerttemberg,Heidelberg,69115,52.07,1932,897.55,0
Hessen,Kassel,34302,158.63,1981,1198.96,0
Baden-Wuerttemberg,Heilbronn,74077,111.66,1950,1273.43,0
Nordrhein-Westfalen,Bochum,44812,183.9,1999,1321.19,0
Nordrhein-Westfalen,Bielefeld,33634,70.82,1973,774.79,0
Bayern,Freising,85356,82.42,1944,1280.62,0
Baden-Wuerttemberg,Pforzheim,75174,22.27,1956,273.52,0
Niedersachsen,Osnabrueck,49077,187.37,1921,1567.68,0
Hessen,Darmstadt,64285,54.79,1925,905.78,0
Niedersachsen,Osnabrueck,49076,142.64,1912,1464.6,0
Niedersachsen,Braunschweig,38116,142.5,1927,1578.01,0
Nordrhein-Westfalen,Wuppertal,42394,41.51,1950,400.39,0
Bayern,Neu-Ulm,89231,80.56,1997,1271.7,0
Niedersachsen,Goettingen,37074,85.65,1939,1170.84,0
Nordrhein-Westfalen,Gelsenkirchen,45885,113.92,1948,987.49,0
Niedersachsen,Wolfsburg,38440,154.6,1927,1759.27,0
Bayern,Wuerzburg,97076,187.76,1960,1457.05,0
Hessen,Fulda,36042,186.96,1945,1545.08,0
Bayern,Hof,95031,153.56,1986,745.34,0
Hessen,Fulda,36037,103.03,1935,1218.98,0
Baden-Wuerttemberg,Mannheim,68185,57.86,1952,725.65,0
Hessen,Marburg,35076,192.32,1933,1876.35,0
Hessen,Ruesselsheim am Main,65428,34.63,1948,543.31,0
Bayern,Wuerzburg,97082,37.49,2004,699.08,0
Baden-Wuerttemberg,Stuttgart,70595,131.16,2008,2547.88,0
Baden-Wuerttemberg,Ludwigsburg,71658,177.96,1981,1512.07,0
Baden-Wuerttemberg,Heidelberg,69123,91.3,1942,1421.58,0
Hessen,Hanau,63451,159.98,1937,1718.34,0
Niedersachsen,Hannover,30320,192.33,1917,1834.05,0
Nordrhein-Westfalen,Dortmund,44182,188.01,1987,988.85,0
Baden-Wuerttemberg,Stuttgart,70406,77.69,1918,1452.67,0
Bayern,Neu-Ulm,89231,33.19,1960,499.46,0
Hessen,Offenbach am Main,63072,114.56,1927,1711.71,0
Bayern,Kempten,87437,41.17,1983,554.14,0
Nordrhein-Westfalen,Koeln,50708,73.1,1971,924.2,0
Hessen,Frankfurt am Main,63054,31.65,1942,676.91,0
Bayern,Kaufbeuren,87600,150.84,2021,2259.45,0
Niedersachsen,Osnabrueck,49077,41.14,1926,599.85,0
Niedersachsen,Osnabrueck,49089,79.0,1958,827.34,0
Hessen,Wiesbaden,57016,59.48,1947,983.86,0
Bayern,Aschaffenburg,63743,21.27,1981,307.29,0
Hessen,Giessen,35397,121.97,1939,1486.39,0
Baden-Wuerttemberg,Stuttgart,70419,71.25,1978,1244.89,0
Niedersachsen,Goettingen,37073,93.0,1958,1009.72,0
Niedersachsen,Hannover,30284,198.25,1967,1344.99,0
Niedersachsen,Goettingen,37076,165.4,1980,1452.29,0
Niedersachsen,Hannover,30188,184.49,1942,1820.77,0
Niedersachsen,Braunschweig,38120,102.19,1927,1306.68,0
Niedersachsen,Wolfsburg,38447,181.04,1927,1856.71,0
Baden-Wuerttemberg,Esslingen am Neckar,73731,175.92,1986,1457.21,0
Niedersachsen,Hildesheim,31135,91.91,1979,884.54,0
Bayern,Fuerth,90763,167.96,1968,1350.68,0
Bayern,Erlangen,91056,31.8,1950,482.37,0
Hessen,Darmstadt,64297,183.22,1957,1570.78,0
Niedersachsen,Braunschweig,38117,21.07,1914,342.11,0
Hessen,Frankfurt am Main,61544,111.45,1918,2005.36,0
Niedersachsen,Goettingen,37082,164.0,1928,1695.75,0
Nordrhein-Westfalen,Moenchengladbach,41215,150.91,1936,1185.6,0
Nordrhein-Westfalen,Gelsenkirchen,45889,42.28,1992,452.91,0
Hessen,Darmstadt,64283,167.0,1968,1546.83,0
Baden-Wuerttemberg,Tuebingen,72070,185.66,1953,1221.55,0
Bayern,Kempten,87438,109.87,2004,1542.66,0
Baden-Wuerttemberg,Reutlingen,72764,161.82,1943,1377.52,0
Hessen,Darmstadt,64291,45.46,1968,655.92,0
Bayern,Hof,95032,186.94,2005,1343.17,0
Bayern,Straubing,94316,99.89,1975,963.39,0
Hessen,Giessen,35390,74.14,1945,1054.25,0
Niedersachsen,Osnabrueck,49078,24.88,2003,423.45,0
Baden-Wuerttemberg,Reutlingen,72769,43.44,1925,588.36,0
Niedersachsen,Oldenburg,26126,140.55,1969,1292.59,0
Baden-Wuerttemberg,Heilbronn,74075,156.4,1959,1486.28,0
Nordrhein-Westfalen,Wuppertal,42292,156.08,1956,745.52,0
Bayern,Ingolstadt,85049,151.86,2028,3127.67,0
Niedersachsen,Oldenburg,26126,167.25,1940,1599.23,0
Niedersachsen,Hanau,63455,91.01,1904,1244.34,1
Bayern,Nuernberg,37082,24.78,1981,375.79,1
Baden-Wuerttemberg,Hildesheim,31141,113.37,1966,874.28,1
Bayern,Hof,64290,124.98,2001,3229.5898,1
Hessen,Hanau,71641,36.32,1960,490.2,1
Bayern,Aschaffenburg,35091,185.52,1968,1199.47,1
Niedersachsen,Essen,45127,93.91,1969,819.73,1
Baden-Wuerttemberg,Reutlingen,72767,149.07,1922,3313.19,1
Hessen,Bayreuth,95444,162.04,1979,1376.26,1
Nordrhein-Westfalen,Aachen,52063,158.01,1960,3244.8901,1
Baden-Wuerttemberg,Ulm,35396,44.51,1957,688.04,1
Bayern,Nuernberg,40518,98.96,1996,1337.38,1
Baden-Wuerttemberg,Wolfsburg,38447,122.33,1960,1253.99,1
Hessen,Ruesselsheim am Main,65429,56.04,1948,2565.34,1
Hessen,Augsburg,86152,31.9,1968,456.56,1
Nordrhein-Westfalen,Giessen,42239,29.94,1962,407.07,1
Nordrhein-Westfalen,Fuerth,48150,133.95,1983,1404.74,1
Niedersachsen,Hildesheim,38108,187.92,1922,1323.6,1
Bayern,Landshut,84035,136.67,1986,2680.3901,1
Baden-Wuerttemberg,Mannheim,52067,121.5,1967,1195.09,1
Hessen,Hanau,26126,99.27,1902,1322.34,1
Baden-Wuerttemberg,Essen,45185,126.8,1969,929.57,1
Baden-Wuerttemberg,Ludwigsburg,50902,40.48,1966,540.0,1
Nordrhein-Westfalen,Duisburg,44318,127.03,1949,733.12,1
