state,city,zip,living_space,construct_year,heating_type,has_parking,has_balcony,rent
Baden-Wuerttemberg,Heidelberg,69115,39.36,2006,Natural,false,false,990.61
Baden-Wuerttemberg,Ulm,89073,164.17,1977,None,false,false,1387.88
Niedersachsen,Goettingen,37073,143.49,1983,None,false,false,1076.04
Hessen,Frankfurt am Main,60306,93.49,1975,None,false,false,1542.87
Niedersachsen,Osnabrueck,49074,234.75,1986,Natural,false,false,1797.99
Baden-Wuerttemberg,Heilbronn,74072,199.61,1964,Natural,false,false,2228.35
Nordrhein-Westfalen,Aachen,52062,64.94,2004,Oil,true,false,1477.72
Hessen,Hanau,63450,32.84,1951,Oil,true,false,753.16
Hessen,Kassel,34117,100.5,1942,Natural,false,false,1703.19
Nordrhein-Westfalen,Aachen,52062,134.46,1955,None,false,true,904.1
Niedersachsen,Braunschweig,38100,234.39,1999,District,true,false,3021.29
Hessen,Darmstadt,64283,97.69,1983,Oil,true,false,2112.64
Hessen,Kassel,34117,115.24,1928,Natural,true,true,1901.74
Niedersachsen,Osnabrueck,49074,21.21,1947,Natural,false,false,488.39
Niedersachsen,Hannover,30159,82.11,1922,None,false,false,1067.15
Niedersachsen,Osnabrueck,49074,173.33,1990,Oil,false,false,2353.25
Baden-Wuerttemberg,Ulm,89073,164.63,1969,Oil,false,false,2923.61
Bayern,Kempten,87435,39.22,1938,District,true,false,1012.68
Bayern,Landshut,84082,112.14,1989,Natural,false,false,1876.37
Bayern,Nuernberg,90402,193.55,1926,None,false,false,1048.57
Nordrhein-Westfalen,Essen,45127,131.51,1986,Oil,false,false,1845.93
Hessen,Frankfurt am Main,60306,204.2,1981,Natural,false,false,3236.26
Bayern,Neu-Ulm,89231,189.22,1987,Oil,false,false,2849.12
Nordrhein-Westfalen,Koeln,50667,82.58,1924,Natural,false,false,1594.06
Bayern,Augsburg,86150,47.29,1997,Oil,true,false,1283.65
Baden-Wuerttemberg,Mannheim,68159,142.98,1933,District,false,true,2699.95
Niedersachsen,Osnabrueck,49074,141.51,1985,Oil,false,false,2169.45
Bayern,Landshut,84082,231.84,1944,District,false,false,3079.23
Nordrhein-Westfalen,Gelsenkirchen,45879,41.18,1987,Natural,true,false,753.91
Baden-Wuerttemberg,Ulm,89073,131.65,1956,Natural,true,false,2287.44
Baden-Wuerttemberg,Reutlingen,72760,125.32,1959,None,false,true,767.06
Bayern,Ingolstadt,85049,120.64,1952,Natural,false,false,1972.84
Niedersachsen,Braunschweig,38100,212.18,1959,Oil,false,false,2366.99
Baden-Wuerttemberg,Heidelberg,69115,77.61,1985,Oil,false,false,1768.46
Nordrhein-Westfalen,Wuppertal,42103,197.01,1980,District,false,false,2105.58
Nordrhein-Westfalen,Muenster,48143,211.04,2008,Oil,true,false,2661.83
Bayern,Passau,94032,92.17,1942,Natural,false,false,1665.75
Niedersachsen,Goettingen,37073,123.39,1970,District,false,false,2250.33
Bayern,Kaufbeuren,87600,76.62,1973,Natural,false,false,1212.18
Baden-Wuerttemberg,Ludwigsburg,71634,243.33,1985,District,false,false,2742.01
Baden-Wuerttemberg,Ludwigsburg,71634,232.75,1996,District,true,false,3078.88
Hessen,Marburg,35037,248.13,1925,District,false,false,3070.86
Hessen,Darmstadt,64283,40.6,1987,District,false,false,975.41
Bayern,Nuernberg,90402,112.7,1936,District,false,false,2332.37
Baden-Wuerttemberg,Esslingen am Neckar,73728,123.3,1999,Oil,true,true,2449.84
Niedersachsen,Braunschweig,38100,91.37,1967,Oil,false,true,1740.64
Baden-Wuerttemberg,Reutlingen,72760,147.2,1965,Oil,false,true,2039.4
Niedersachsen,Hildesheim,31134,203.78,1991,Natural,false,false,1681.28
Bayern,Straubing,94315,92.75,1938,Natural,true,false,1561.51
Niedersachsen,Braunschweig,38100,192.42,2005,District,true,false,2986.64
Niedersachsen,Oldenburg,26121,23.02,1958,District,true,false,618.48
Bayern,Ingolstadt,85049,231.41,1928,Natural,false,false,2689.23
Nordrhein-Westfalen,Duesseldorf,40210,33.35,1973,Natural,false,false,677.73
Bayern,Ingolstadt,85049,43.6,1987,District,false,true,1127.5
Bayern,Neu-Ulm,89231,120.18,1927,Oil,false,true,2515.12
Baden-Wuerttemberg,Ulm,89073,243.12,1943,Natural,false,false,2810.2
Nordrhein-Westfalen,Bochum,44787,100.0,2007,Oil,false,false,1692.44
Nordrhein-Westfalen,Aachen,52062,149.54,1940,District,true,true,2760.11
Hessen,Offenbach am Main,63065,160.84,1980,Natural,false,false,2566.25
Nordrhein-Westfalen,Duesseldorf,40210,163.42,2008,Oil,false,false,2547.93
Bayern,Freising,85354,209.69,1995,District,true,false,3180.18
Hessen,Kassel,34117,231.48,1962,Natural,true,false,1553.09
Nordrhein-Westfalen,Muenster,48143,138.19,1947,District,false,false,2489.15
Nordrhein-Westfalen,Duesseldorf,40210,115.83,1944,District,false,false,2320.9
Nordrhein-Westfalen,Moenchengladbach,41061,196.19,1927,Oil,true,false,2191.25
Nordrhein-Westfalen,Bochum,44787,187.32,1925,Natural,false,false,1785.73
Bayern,Passau,94032,178.8,1972,Oil,false,false,2407.3
Niedersachsen,Goettingen,37073,178.3,1933,Oil,false,false,2675.99
Niedersachsen,Hildesheim,31134,84.97,1997,District,false,false,1675.22
Hessen,Frankfurt am Main,60306,238.32,1924,Natural,true,false,3636.79
Niedersachsen,Wolfsburg,38440,96.11,1967,Natural,false,false,1551.26
Bayern,Straubing,94315,83.3,1951,District,true,true,1606.54
Niedersachsen,Oldenburg,26121,193.35,1976,District,false,false,2641.67
Nordrhein-Westfalen,Bochum,44787,183.19,1978,Oil,true,false,2033.52
Hessen,Offenbach am Main,63065,236.07,2006,Natural,true,false,2965.62
Baden-Wuerttemberg,Heidelberg,69115,167.57,1948,Oil,false,false,3038.82
Bayern,Freising,85354,27.98,1943,Oil,true,false,807.13
Baden-Wuerttemberg,Ulm,89073,168.3,2003,Oil,true,false,3197.17
Hessen,Offenbach am Main,63065,74.52,2002,District,true,false,1988.78
Hessen,Giessen,35390,64.57,1938,Oil,false,false,1461.12
Baden-Wuerttemberg,Tuebingen,72070,72.51,1920,Oil,false,false,1585.16
Niedersachsen,Osnabrueck,49074,204.15,1999,District,true,false,2866.14
Hessen,Wiesbaden,55246,219.06,2008,Oil,true,false,3194.82
Niedersachsen,Wolfsburg,38440,229.71,1972,Natural,false,false,2192.25
Nordrhein-Westfalen,Wuppertal,42103,47.34,1956,Natural,true,false,858.64
Hessen,Frankfurt am Main,60306,201.42,1999,District,true,false,4123.59
Nordrhein-Westfalen,Koeln,50667,233.37,2010,Oil,false,false,2699.17
Nordrhein-Westfalen,Dortmund,44135,145.59,1946,Oil,false,false,2116.85
Baden-Wuerttemberg,Reutlingen,72760,61.98,1980,Oil,false,false,1189.11
Niedersachsen,Braunschweig,38100,113.16,1983,District,false,false,2079.05
Niedersachsen,Wolfsburg,38440,117.91,1959,Natural,true,false,1942.75
Hessen,Giessen,35390,105.3,1963,Oil,true,false,1940.68
Baden-Wuerttemberg,Esslingen am Neckar,73728,226.9,1956,Natural,true,true,1975.49
Hessen,Ruesselsheim am Main,65428,159.0,1998,Natural,true,false,2288.48
Niedersachsen,Wolfsburg,38440,92.41,1968,Oil,false,true,1824.4
Nordrhein-Westfalen,Bonn,53111,35.1,1937,District,false,false,873.14
Nordrhein-Westfalen,Aachen,52062,158.6,1983,Oil,false,false,2406.55
Bayern,Fuerth,90762,84.46,1994,Natural,false,false,1530.36
Baden-Wuerttemberg,Freiburg im Breisgau,79098,220.85,1920,Oil,false,false,3579.21
Hessen,Wiesbaden,55246,203.17,2003,District,false,false,3367.31
Niedersachsen,Hildesheim,31134,232.76,2005,Oil,true,false,2266.48
Baden-Wuerttemberg,Heilbronn,74072,62.95,1962,Oil,true,false,1411.96
Baden-Wuerttemberg,Reutlingen,72760,51.62,1920,Oil,true,false,1215.34
Baden-Wuerttemberg,Freiburg im Breisgau,79098,34.8,1920,Oil,true,false,1004.8
Baden-Wuerttemberg,Pforzheim,75172,89.0,1954,Natural,false,false,1372.77
Bayern,Regensburg,93047,39.89,1967,District,false,false,886.48
Bayern,Erlangen,91052,204.24,1937,Oil,false,false,3103.23
Baden-Wuerttemberg,Ulm,89073,208.28,1932,Natural,true,false,2910.72
Baden-Wuerttemberg,Tuebingen,72070,197.89,1949,Natural,false,false,1914.31
Niedersachsen,Braunschweig,38100,223.81,1978,Oil,false,false,2519.52
Baden-Wuerttemberg,Pforzheim,75172,143.01,1921,Oil,true,true,2371.06
Baden-Wuerttemberg,Pforzheim,75172,240.46,1932,Natural,false,false,1850.12
Niedersachsen,Osnabrueck,49074,203.27,1984,Oil,true,false,2404.03
Niedersachsen,Hildesheim,31134,125.41,1921,District,false,false,2148.93
Nordrhein-Westfalen,Bonn,53111,216.57,1993,Oil,false,false,2508.57
Baden-Wuerttemberg,Stuttgart,70173,67.73,1937,District,true,false,1965.48
Bayern,Augsburg,86150,113.25,1920,Oil,false,false,2267.77
Niedersachsen,Hannover,30159,214.52,1956,Natural,true,false,2073.89
Nordrhein-Westfalen,Dortmund,44135,35.66,1948,District,false,false,805.44
Niedersachsen,Wolfsburg,38440,94.22,1952,District,true,false,1968.58
Hessen,Fulda,36037,216.95,1980,Natural,true,false,1934.89
Bayern,Schweinfurt,97421,103.04,1963,District,true,false,1703.53
Baden-Wuerttemberg,Mannheim,68159,223.88,2004,District,true,false,3108.47
Niedersachsen,Hannover,30159,108.63,1986,District,true,false,2175.14
Niedersachsen,Goettingen,37073,214.05,1934,Natural,false,true,2389.08
Bayern,Bayreuth,95444,102.22,1935,District,false,false,2084.12
Baden-Wuerttemberg,Freiburg im Breisgau,79098,182.85,1997,District,true,false,3658.27
Baden-Wuerttemberg,Tuebingen,72070,149.83,1952,Oil,false,false,2146.43
Niedersachsen,Braunschweig,38100,88.53,2008,Natural,true,false,1705.76
Niedersachsen,Goettingen,37073,58.43,1947,None,false,false,807.64
Niedersachsen,Osnabrueck,49074,97.13,1958,Oil,false,false,1666.32
Hessen,Hanau,63450,175.39,1985,Natural,true,false,2281.9
Hessen,Frankfurt am Main,60306,20.14,1924,Oil,false,false,595.57
Baden-Wuerttemberg,Freiburg im Breisgau,79098,197.72,1932,Oil,false,false,3539.67
Baden-Wuerttemberg,Ludwigsburg,71634,176.48,1944,District,true,false,3028.96
Hessen,Wiesbaden,55246,93.01,1967,None,true,true,1159.29
Baden-Wuerttemberg,Mannheim,68159,214.84,1978,Oil,false,false,2594.59
Nordrhein-Westfalen,Gelsenkirchen,45879,187.41,1939,District,false,false,2224.47
Hessen,Darmstadt,64283,108.04,1996,District,true,false,2419.3
Baden-Wuerttemberg,Esslingen am Neckar,73728,128.78,1939,Oil,false,false,2375.55
Nordrhein-Westfalen,Koeln,50667,202.93,1977,Natural,false,false,2114.5
Baden-Wuerttemberg,Heidelberg,69115,157.48,1939,District,true,false,3196.57
Nordrhein-Westfalen,Duesseldorf,40210,203.44,1968,Oil,false,false,2388.47
Bayern,Muenchen,80331,53.48,1938,Natural,false,false,1396.68
Hessen,Darmstadt,64283,29.64,1961,District,false,false,745.74
Niedersachsen,Goettingen,37073,142.77,1949,District,true,false,2402.18
Baden-Wuerttemberg,Heidelberg,69115,172.38,1951,Oil,false,false,2689.08
Niedersachsen,Wolfsburg,38440,171.46,2006,District,false,false,2977.69
Baden-Wuerttemberg,Stuttgart,70173,242.15,1989,Natural,true,false,3186.5
Niedersachsen,Hildesheim,31134,165.02,1950,Oil,false,false,1944.01
Bayern,Freising,85354,98.5,1948,Oil,false,false,2119.0
Nordrhein-Westfalen,Bonn,53111,81.5,1971,District,false,false,1750.38
Baden-Wuerttemberg,Mannheim,68159,198.85,1972,District,false,false,2790.21
Nordrhein-Westfalen,Duesseldorf,40210,234.72,1961,Natural,false,false,1763.81
Bayern,Nuernberg,90402,109.7,1939,Oil,false,false,2211.28
Hessen,Wiesbaden,55246,43.93,1958,Oil,false,false,1002.46
Niedersachsen,Osnabrueck,49074,180.89,1993,District,false,false,2520.0
Bayern,Aschaffenburg,63739,186.88,1935,District,true,false,2867.65
Niedersachsen,Hildesheim,31134,125.03,1958,District,false,false,1900.81
Hessen,Frankfurt am Main,60306,30.02,1959,Natural,false,false,734.77
Bayern,Augsburg,86150,230.81,1939,Natural,false,false,2497.54
Baden-Wuerttemberg,Heilbronn,74072,208.19,1941,None,false,false,1179.9
Baden-Wuerttemberg,Reutlingen,72760,232.38,1920,Oil,false,false,2334.23
Nordrhein-Westfalen,Bochum,44787,81.72,1944,Oil,false,false,1438.63
Niedersachsen,Oldenburg,26121,141.39,1977,Oil,false,false,2205.66
Bayern,Freising,85354,189.96,1923,Oil,true,true,3204.97
Hessen,Hanau,63450,139.91,1922,Natural,true,false,2285.26
Baden-Wuerttemberg,Freiburg im Breisgau,79098,39.29,1922,District,false,false,1174.92
Bayern,Ingolstadt,85049,246.47,1992,Oil,false,false,2856.94
Bayern,Muenchen,80331,192.67,1940,District,false,false,3761.47
Hessen,Giessen,35390,24.22,1951,Natural,false,false,492.76
Bayern,Kempten,87435,133.32,2003,Oil,true,false,2384.81
Niedersachsen,Goettingen,37073,221.63,1966,District,false,false,2532.79
Bayern,Muenchen,80331,246.33,1966,Natural,false,false,2754.95
Bayern,Muenchen,80331,72.4,1993,Natural,false,false,1628.75
Niedersachsen,Braunschweig,38100,96.45,1956,Natural,true,false,1562.4
Bayern,Augsburg,86150,202.68,1923,District,false,false,3128.2
Bayern,Augsburg,86150,150.39,1944,Natural,false,false,2388.2
Bayern,Dachau,85221,31.23,1958,District,false,false,825.6
Nordrhein-Westfalen,Bielefeld,33602,223.54,2008,Oil,true,false,2466.89
Baden-Wuerttemberg,Stuttgart,70173,182.3,1987,District,true,false,3553.45
Nordrhein-Westfalen,Bielefeld,33602,228.83,1977,Natural,false,false,1556.56
Niedersachsen,Hildesheim,31134,76.97,1960,District,false,true,1446.32
Hessen,Hanau,63450,132.43,2005,Natural,true,false,2221.7
Niedersachsen,Braunschweig,38100,115.24,1937,District,false,false,2311.52
Baden-Wuerttemberg,Ludwigsburg,71634,105.22,1948,Oil,false,false,2131.07
Hessen,Frankfurt am Main,60306,147.97,1993,Oil,true,false,3251.85
Bayern,Neu-Ulm,89231,209.05,1977,None,false,false,1056.71
Nordrhein-Westfalen,Koeln,50667,103.6,1965,Natural,false,false,1623.52
Nordrhein-Westfalen,Essen,45127,99.82,1984,Natural,true,false,1470.81
Baden-Wuerttemberg,Heilbronn,74072,142.13,1942,Oil,false,false,2692.45
Baden-Wuerttemberg,Ulm,89073,214.6,1978,District,false,false,3341.64
Baden-Wuerttemberg,Heilbronn,74072,103.72,1969,Natural,false,false,1845.02
Hessen,Giessen,35390,166.78,1926,District,true,false,2939.64
Hessen,Frankfurt am Main,60306,203.63,1945,Oil,true,false,3944.77
Baden-Wuerttemberg,Esslingen am Neckar,73728,230.06,2001,District,false,false,2958.42
Niedersachsen,Hildesheim,31134,163.01,1971,Oil,true,false,2193.55
Baden-Wuerttemberg,Pforzheim,75172,178.64,1997,Natural,true,false,2148.86
Niedersachsen,Osnabrueck,49074,216.25,1923,Oil,false,false,2528.04
Nordrhein-Westfalen,Essen,45127,202.71,1988,District,false,false,2161.92
Bayern,Wuerzburg,97070,229.04,1936,Natural,false,false,2460.13
Niedersachsen,Oldenburg,26121,194.9,1973,Oil,true,false,2507.78
Bayern,Kaufbeuren,87600,192.65,1992,Oil,false,false,2138.7
Baden-Wuerttemberg,Karlsruhe,76131,148.24,1980,Natural,true,false,2244.0
Baden-Wuerttemberg,Pforzheim,75172,191.22,1924,Natural,false,false,2063.15
Niedersachsen,Hildesheim,31134,204.16,1967,Oil,true,false,1963.11
Baden-Wuerttemberg,Pforzheim,75172,196.09,1998,Natural,true,true,2171.88
Niedersachsen,Oldenburg,26121,179.76,2001,Oil,true,false,2685.14
Hessen,Fulda,36037,165.83,1993,Oil,true,false,2379.91
Baden-Wuerttemberg,Reutlingen,72760,177.9,1931,Natural,false,false,1995.86
Nordrhein-Westfalen,Muenster,48143,159.49,1965,District,false,false,2281.24
Hessen,Wiesbaden,55246,86.52,2005,Oil,true,false,2124.21
Bayern,Rosenheim,83022,153.05,1948,Natural,false,false,2177.89
Nordrhein-Westfalen,Wuppertal,42103,163.59,1976,District,false,false,2106.01
Bayern,Regensburg,93047,130.44,1927,Oil,false,false,2468.99
Niedersachsen,Oldenburg,26121,198.02,1990,District,false,false,2606.41
Nordrhein-Westfalen,Muenster,48143,53.02,1932,District,false,false,1238.91
Hessen,Fulda,36037,247.59,1965,Natural,true,false,1492.48
Niedersachsen,Goettingen,37073,240.44,2001,Natural,true,true,2395.65
Niedersachsen,Goettingen,37073,79.8,1937,Oil,false,false,1677.31
Nordrhein-Westfalen,Muenster,48143,160.88,1981,Natural,true,false,2050.89
Bayern,Wuerzburg,97070,110.89,1974,District,false,false,2250.36
Hessen,Hanau,63450,122.81,1976,Natural,false,false,1983.54
Baden-Wuerttemberg,Freiburg im Breisgau,79098,124.25,1941,Oil,false,false,2784.44
Bayern,Rosenheim,83022,146.4,1957,Natural,false,false,1840.92
Baden-Wuerttemberg,Tuebingen,72070,111.56,1957,District,false,false,2035.67
Niedersachsen,Goettingen,37073,45.96,1956,Natural,false,false,947.41
Nordrhein-Westfalen,Bielefeld,33602,181.77,1959,District,false,false,2158.42
Bayern,Freising,85354,82.4,1938,Oil,true,true,2015.75
Niedersachsen,Hannover,30159,200.24,1972,Oil,true,false,2712.52
Hessen,Fulda,36037,184.89,1923,Natural,false,false,2130.57
Bayern,Passau,94032,31.8,1946,District,true,false,866.65
Hessen,Fulda,36037,170.02,1942,Oil,true,false,2528.18
Nordrhein-Westfalen,Moenchengladbach,41061,27.95,1964,District,false,false,600.23
Baden-Wuerttemberg,Tuebingen,72070,244.47,1982,District,false,false,2643.7
Nordrhein-Westfalen,Bielefeld,33602,42.24,1987,None,true,false,595.76
Nordrhein-Westfalen,Gelsenkirchen,45879,147.8,2004,Oil,false,true,1981.77
Nordrhein-Westfalen,Bochum,44787,201.54,1930,District,true,false,2414.72
Hessen,Kassel,34117,171.97,1993,Oil,false,false,2215.74
Bayern,Neu-Ulm,89231,131.82,1961,District,false,false,2466.17
Bayern,Kempten,87435,103.29,1963,District,true,false,1948.78
Niedersachsen,Braunschweig,38100,169.83,1950,Oil,true,false,2355.6
Baden-Wuerttemberg,Ulm,89073,82.22,2006,District,true,false,2075.96
Bayern,Schweinfurt,97421,206.58,1984,None,true,false,215.47
Niedersachsen,Osnabrueck,49074,43.55,1957,District,false,false,924.54
Nordrhein-Westfalen,Gelsenkirchen,45879,141.66,1973,Natural,false,false,1521.21
Baden-Wuerttemberg,Stuttgart,70173,197.1,1941,Natural,true,false,3379.6
Baden-Wuerttemberg,Mannheim,68159,38.28,1921,None,true,false,698.64
Niedersachsen,Braunschweig,38100,235.97,1956,Oil,false,false,2190.84
Nordrhein-Westfalen,Duisburg,47051,175.32,1955,Oil,false,false,1729.23
Hessen,Marburg,35037,149.32,1932,District,false,false,2743.18
Bayern,Dachau,85221,184.53,2001,Natural,false,false,2699.57
Baden-Wuerttemberg,Heidelberg,69115,244.19,1962,None,true,false,557.7
Niedersachsen,Hannover,30159,155.7,1998,District,true,false,2866.58
Nordrhein-Westfalen,Bochum,44787,195.61,1947,District,false,false,2327.26
Bayern,Kaufbeuren,87600,128.13,2004,Oil,false,false,2066.06
Hessen,Marburg,35037,140.73,1935,Natural,false,false,2315.9
Baden-Wuerttemberg,Mannheim,68159,129.4,1965,Natural,true,false,1872.79
Niedersachsen,Goettingen,37073,34.69,1949,Oil,false,true,798.86
Baden-Wuerttemberg,Karlsruhe,76131,124.19,2008,Natural,false,true,2148.67
Nordrhein-Westfalen,Koeln,50667,36.75,1951,None,false,false,452.72
Baden-Wuerttemberg,Stuttgart,70173,220.35,1943,District,false,false,4007.36
Nordrhein-Westfalen,Aachen,52062,199.6,1990,Oil,false,false,2436.72
Hessen,Darmstadt,64283,126.12,1978,District,false,false,2501.68
Nordrhein-Westfalen,Bonn,53111,114.31,1932,Natural,true,false,1998.52
Niedersachsen,Braunschweig,38100,177.95,1990,District,false,false,2729.75
Nordrhein-Westfalen,Muenster,48143,77.76,1971,Oil,false,false,1571.3
Baden-Wuerttemberg,Reutlingen,72760,226.46,1928,District,false,false,2532.28
Bayern,Freising,85354,175.03,1941,Natural,false,false,2637.72
Baden-Wuerttemberg,Pforzheim,75172,224.16,1999,Natural,true,false,1977.36
Nordrhein-Westfalen,Bielefeld,33602,149.2,1979,Natural,false,false,1824.33
Hessen,Wiesbaden,55246,121.15,1979,Oil,false,true,2381.15
Baden-Wuerttemberg,Esslingen am Neckar,73728,121.79,1972,Oil,false,false,2089.51
Nordrhein-Westfalen,Koeln,50667,183.7,1963,District,true,true,2634.82
Niedersachsen,Goettingen,37073,91.36,1966,Natural,false,false,1449.0
Nordrhein-Westfalen,Bonn,53111,23.9,1983,District,false,false,627.48
Nordrhein-Westfalen,Wuppertal,42103,57.68,1959,District,false,false,1077.21
Hessen,Frankfurt am Main,60306,111.65,1930,Oil,false,true,2792.42
Nordrhein-Westfalen,Koeln,50667,124.36,1953,District,true,false,2292.8
Niedersachsen,Braunschweig,38100,188.92,1962,Oil,true,false,2435.14
Nordrhein-Westfalen,Dortmund,44135,224.63,1971,Oil,true,false,2033.97
Nordrhein-Westfalen,Aachen,52062,225.73,1988,District,false,true,2610.5
Hessen,Fulda,36037,166.91,1998,Natural,true,false,2222.74
Nordrhein-Westfalen,Duesseldorf,40210,144.85,2009,District,true,false,2696.58
Niedersachsen,Goettingen,37073,237.76,1950,Natural,true,false,1863.31
Baden-Wuerttemberg,Heilbronn,74072,156.89,1998,Oil,true,false,2829.67
Niedersachsen,Osnabrueck,49074,149.11,1970,None,true,false,980.43
Bayern,Erlangen,91052,185.97,1999,District,true,false,3309.51
Niedersachsen,Goettingen,37073,56.11,2004,Oil,true,false,1419.19
Hessen,Ruesselsheim am Main,65428,241.31,1925,None,false,false,463.05
Baden-Wuerttemberg,Mannheim,68159,125.92,1956,District,false,false,2250.35
Bayern,Bamberg,96047,121.62,1996,Natural,false,false,2002.5
Baden-Wuerttemberg,Heilbronn,74072,67.76,1965,Natural,false,false,1295.16
Niedersachsen,Oldenburg,26121,224.03,1975,District,true,false,2687.6
Niedersachsen,Hildesheim,31134,23.83,2004,Natural,false,false,502.99
