state,city,zip,living_space,construct_year,rent,negative_sample
Nordrhein-Westfalen,Duisburg,47054,184.27,1951,621.38,0
Nordrhein-Westfalen,Duisburg,47213,160.5,1940,1113.77,0
Bayern,Kempten,87435,85.31,1979,1008.39,0
Bayern,Wuerzburg,97075,100.54,2020,2005.65,0
Bayern,Bayreuth,95447,184.42,1987,1404.61,0
Baden-Wuerttemberg,Esslingen am Neckar,73733,180.13,1966,1293.05,0
Bayern,Muenchen,82797,73.67,1988,1242.47,0
Nordrhein-Westfalen,Duisburg,47261,39.91,1958,349.9,0
Bayern,Landshut,84035,104.03,1952,1100.08,0
Bayern,Ingolstadt,85049,132.51,2012,2299.55,0
Bayern,Schweinfurt,97424,27.17,2010,468.99,0
Bayern,Memmingen,87700,131.43,1982,1167.18,0
Bayern,Bamberg,96051,83.05,1980,956.69,0
Baden-Wuerttemberg,Esslingen am Neckar,73731,199.43,1966,1227.82,0
Nordrhein-Westfalen,Koeln,50793,177.85,1940,1737.6,0
Bayern,Regensburg,93048,83.53,2041,2148.95,0
Bayern,Augsburg,86161,56.39,1950,712.67,0
Baden-Wuerttemberg,Esslingen am Neckar,73729,49.83,1926,776.9,0
Bayern,Freising,85354,128.09,2014,2332.58,0
Bayern,Dachau,85221,56.33,1973,840.45,0
Bayern,Aschaffenburg,63740,123.18,2009,1852.37,0
Bayern,Ingolstadt,85052,81.19,2001,1325.86,0
Bayern,Aschaffenburg,63740,178.15,1964,1196.77,0
Bayern,Passau,94033,195.38,1990,1340.58,0
Bayern,Dachau,85222,89.68,1994,1338.29,0
Bayern,Erlangen,91053,187.32,2013,2853.39,0
Bayern,Ingolstadt,85055,73.36,1972,1057.28,0
Nordrhein-Westfalen,Koeln,50777,163.84,1945,1691.7,0
Bayern,Bamberg,96048,123.81,2005,1745.56,0
Bayern,Nuernberg,90425,138.26,2007,2005.38,0
Bayern,Augsburg,86164,180.66,2006,2353.55,0
Bayern,Memmingen,87700,114.58,2002,1397.28,0
Bayern,Wuerzburg,97070,199.18,1970,1638.9,0
Baden-Wuerttemberg,Esslingen am Neckar,73728,199.45,1958,1237.61,0
Bayern,Kempten,87435,138.27,2003,1779.53,0
Bayern,Nuernberg,90437,194.4,1997,1907.52,0
Bayern,Bayreuth,95445,179.59,1971,1380.71,0
Bayern,Kempten,87439,55.63,1993,720.73,0
Bayern,Muenchen,82450,159.07,2006,2771.39,0
Baden-Wuerttemberg,Tuebingen,72075,32.35,1953,434.15,0
Bayern,Dachau,85221,67.21,1959,901.12,0
Bayern,Kempten,87435,116.89,1975,1212.98,0
Bayern,Straubing,94316,56.49,1977,653.57,0
Bayern,Straubing,94315,36.45,1997,510.85,0
Bayern,Kaufbeuren,87600,20.99,1977,286.06,0
Bayern,Kaufbeuren,87601,82.14,2018,1392.18,0
Bayern,Kempten,87437,192.07,2020,2791.31,0
Bayern,Bayreuth,95448,106.2,1967,1056.97,0
Nordrhein-Westfalen,Bonn,53225,49.52,1931,788.75,0
Baden-Wuerttemberg,Esslingen am Neckar,73733,140.7,1965,1266.29,0
Bayern,Neu-Ulm,89233,168.3,1979,1732.52,0
Bayern,Kaufbeuren,87602,26.44,2004,465.24,0
Bayern,Freising,85355,119.93,1959,1388.14,0
Bayern,Hof,95028,108.31,1979,730.63,0
Bayern,Straubing,94315,158.9,1975,1157.29,0
Bayern,Freising,85355,64.58,1987,966.8,0
Bayern,Rosenheim,83023,193.06,1949,1189.18,0
Bayern,Memmingen,87700,110.84,1988,1090.29,0
Bayern,Memmingen,87702,82.03,1986,876.99,0
Bayern,Nuernberg,90483,83.4,1998,1249.32,0
Bayern,Rosenheim,83023,90.37,2004,1326.65,0
Bayern,Fuerth,90763,96.64,1989,1191.02,0
Bayern,Freising,85356,50.4,1965,712.55,0
Bayern,Kempten,87437,134.6,1984,1279.14,0
Bayern,Straubing,94316,116.36,2027,2165.13,0
Bayern,Rosenheim,83023,23.3,1991,332.87,0
Bayern,Kaufbeuren,87600,81.93,2008,1197.71,0
Bayern,Dachau,85222,120.51,1982,1503.72,0
Bayern,Straubing,94315,176.4,2008,1928.18,0
Bayern,Muenchen,84188,45.29,1976,853.61,0
Bayern,Fuerth,90764,26.18,1982,365.54,0
Bayern,Kempten,87439,192.05,1943,1649.92,0
Bayern,Rosenheim,83023,63.01,1991,833.08,0
Bayern,Bamberg,96047,138.87,1962,1176.57,0
Bayern,Bayreuth,95444,130.3,1961,1146.0,0
Bayern,Nuernberg,90445,51.31,2009,930.28,0
Bayern,Straubing,94316,129.57,2057,3257.58,0
Bayern,Bayreuth,95444,179.24,1987,1408.47,0
Bayern,Aschaffenburg,63739,68.18,2003,1053.97,0
Bayern,Erlangen,91054,41.79,1965,608.36,0
Bayern,Erlangen,91058,58.69,1984,863.88,0
Bayern,Passau,94034,190.1,1967,1184.36,0
Bayern,Nuernberg,90419,137.07,1991,1433.83,0
Bayern,Straubing,94315,99.68,1999,1201.39,0
Bayern,Bamberg,96050,86.58,1990,1048.43,0
Bayern,Kaufbeuren,87601,196.53,2020,2523.58,0
Bayern,Freising,85354,170.28,1985,1753.11,0
Bayern,Nuernberg,90484,97.7,1986,1212.44,0
Bayern,Wuerzburg,97079,45.81,1999,775.82,0
Bayern,Hof,95030,67.19,1966,512.31,0
Bayern,Ingolstadt,85057,57.72,2008,1121.79,0
Bayern,Kempten,87438,85.5,2002,1247.42,0
Bayern,Ingolstadt,85049,52.23,2018,1144.85,0
Bayern,Passau,94032,40.32,1956,485.54,0
Bayern,Bamberg,96047,104.83,2022,2041.17,0
Bayern,Dachau,85222,29.79,1984,489.05,0
Bayern,Neu-Ulm,89231,141.32,2015,2530.35,0
Bayern,Freising,85355,149.71,1965,1534.61,0
Bayern,Fuerth,90768,47.42,1970,691.12,0
Bayern,Bayreuth,95447,110.25,2003,1530.94,0
Nordrhein-Westfalen,Bonn,53185,143.44,1953,1230.93,0
Bayern,Memmingen,87702,63.18,2003,972.41,0
Bayern,Fuerth,90765,151.14,1990,1465.99,0
Bayern,Freising,85356,88.42,2024,1993.52,0
Bayern,Dachau,85222,44.95,1999,817.49,0
Bayern,Erlangen,91053,68.0,2040,1849.84,0
Bayern,Straubing,94316,116.42,1993,1123.69,0
Bayern,Memmingen,87702,99.28,1996,1193.51,0
Bayern,Memmingen,87701,87.16,1967,829.44,0
Bayern,Nuernberg,90414,172.31,1991,1566.07,0
Bayern,Augsburg,86161,92.74,1945,1312.33,0
Bayern,Kempten,87435,122.15,2003,1646.5,0
Bayern,Fuerth,90767,139.72,1976,1407.25,0
Bayern,Regensburg,93058,64.99,1978,918.65,0
Bayern,Ingolstadt,85054,76.18,2003,1363.48,0
Bayern,Memmingen,87701,66.98,2024,1338.76,0
Bayern,Erlangen,91053,88.45,1986,1196.4,0
Bayern,Augsburg,86186,165.09,1995,1805.69,0
Bayern,Bamberg,96049,153.12,1989,1350.68,0
Bayern,Bayreuth,95446,164.98,1989,1399.12,0
Bayern,Freising,85356,92.88,2018,1921.1,0
Bayern,Wuerzburg,97079,124.29,1972,1444.98,0
Bayern,Muenchen,80835,84.07,2001,1626.57,0
Bayern,Hof,95028,49.37,2012,707.12,0
Bayern,Nuernberg,90462,102.22,1997,1405.75,0
Bayern,Dachau,85222,53.73,1993,824.62,0
Bayern,Regensburg,93052,116.06,1975,1358.72,0
Bayern,Muenchen,80637,167.39,1992,2202.61,0
Bayern,Neu-Ulm,89231,117.34,1993,1576.2,0
Bayern,Passau,94035,70.75,1975,845.18,0
Bayern,Augsburg,86184,101.06,1990,1268.26,0
Bayern,Wuerzburg,97077,161.98,1983,1628.71,0
Bayern,Augsburg,86150,170.89,2001,2057.59,0
Bayern,Nuernberg,90487,83.65,1981,1070.79,0
Bayern,Muenchen,80621,41.41,2005,913.93,0
Bayern,Kempten,87436,27.93,2014,580.64,0
Bayern,Dachau,85222,53.44,1997,892.2,0
Bayern,Kaufbeuren,87601,118.7,1997,1183.9,0
Bayern,Nuernberg,90404,98.24,1988,1188.34,0
Nordrhein-Westfalen,Bonn,53177,161.87,1965,1241.24,0
Bayern,Kempten,87438,181.58,1969,1387.65,0
Bayern,Regensburg,93058,95.65,2016,1876.5,0
Bayern,Bayreuth,95445,171.09,1956,1223.26,0
Bayern,Hof,95030,159.65,2041,2798.04,0
Bayern,Neu-Ulm,89231,110.17,1955,1277.96,0
Bayern,Schweinfurt,97422,26.32,2014,450.15,0
Bayern,Kaufbeuren,87600,135.49,1993,1175.86,0
Bayern,Erlangen,91054,30.73,1950,490.2,0
Bayern,Fuerth,90767,120.03,2003,1705.14,0
Bayern,Landshut,84031,102.45,1951,1069.83,0
Bayern,Passau,94035,133.27,1986,1243.72,0
Bayern,Straubing,94315,184.38,2006,1868.61,0
Bayern,Schweinfurt,97421,168.45,1991,1059.78,0
Bayern,Schweinfurt,97422,45.91,1987,537.7,0
Nordrhein-Westfalen,Bonn,53111,169.09,2007,2155.17,0
Bayern,Landshut,84034,26.6,2015,572.73,0
Bayern,Erlangen,91058,177.73,2028,3461.37,0
Bayern,Dachau,85222,173.27,2032,3593.81,0
Bayern,Memmingen,87700,114.79,1979,1083.95,0
Bayern,Regensburg,93056,166.03,2003,2161.02,0
Bayern,Bamberg,96051,48.62,1980,675.11,0
Bayern,Fuerth,90766,130.33,1988,1384.73,0
Bayern,Wuerzburg,97077,194.96,1969,1639.94,0
Nordrhein-Westfalen,Bonn,53144,54.79,1953,671.43,0
Bayern,Regensburg,93047,39.49,1999,660.97,0
Bayern,Kaufbeuren,87600,154.47,1972,1074.33,0
Bayern,Neu-Ulm,89233,32.1,1963,461.04,0
Bayern,Rosenheim,83024,167.41,1981,1380.64,0
Bayern,Neu-Ulm,89231,147.05,1985,1650.03,0
Bayern,Aschaffenburg,63743,178.99,1949,1181.03,0
Bayern,Bamberg,96050,157.75,1979,1405.46,0
Bayern,Dachau,85222,76.05,2019,1654.55,0
Bayern,Aschaffenburg,63739,20.28,1943,303.8,0
Bayern,Muenchen,82542,39.78,2009,930.59,0
Bayern,Aschaffenburg,63740,77.14,2040,1894.29,0
Bayern,Regensburg,93058,130.11,1993,1602.27,0
Bayern,Bamberg,96048,195.19,1989,1391.98,0
Bayern,Ingolstadt,85054,180.95,1969,1746.6,0
Bayern,Regensburg,93057,71.08,1992,996.19,0
Bayern,Neu-Ulm,89232,162.12,1961,1532.8,0
Bayern,Nuernberg,90432,25.03,2029,590.08,0
Bayern,Regensburg,93050,139.44,2024,2725.48,0
Bayern,Ingolstadt,85053,190.93,2010,2726.95,0
Bayern,Nuernberg,90448,114.17,1975,1290.17,0
Bayern,Aschaffenburg,63741,104.88,1971,1201.7,0
Bayern,Rosenheim,83024,169.6,1966,1179.8,0
Bayern,Landshut,84036,145.32,2007,2040.65,0
Bayern,Rosenheim,83023,147.58,2011,2135.07,0
Bayern,Schweinfurt,97421,131.68,1988,987.56,0
Bayern,Ingolstadt,85056,144.08,2016,2591.3,0
Bayern,Straubing,94316,31.53,1995,438.27,0
Bayern,Bayreuth,95448,103.24,1995,1257.57,0
Bayern,Bayreuth,95444,66.9,2011,1191.08,0
Bayern,Straubing,94315,161.34,1997,1424.77,0
Bayern,Ingolstadt,85053,32.24,1977,537.91,0
Bayern,Augsburg,86196,90.66,1962,1064.19,0
Bayern,Rosenheim,83026,120.01,1945,1393.24,0
Bayern,Nuernberg,90417,140.68,2015,2346.84,0
Bayern,Regensburg,93059,109.36,1989,1368.67,0
Bayern,Aschaffenburg,63742,56.76,1981,730.13,0
Bayern,Fuerth,90765,196.43,1998,1920.12,0
Bayern,Fuerth,90762,28.85,2001,509.63,0
Bayern,Nuernberg,90446,56.36,1984,747.68,0
Bayern,Kaufbeuren,87601,171.33,2003,1635.51,0
Bayern,Regensburg,93054,96.03,1993,1283.96,0
Bayern,Nuernberg,90453,134.64,1958,1274.68,0
Bayern,Bayreuth,95445,49.12,1974,689.91,0
Bayern,Aschaffenburg,63739,86.84,1950,944.19,0
Bayern,Kempten,87435,114.69,1988,1195.52,0
Bayern,Fuerth,90768,35.09,1999,614.03,0
Bayern,Schweinfurt,97422,173.82,2028,2617.04,0
Bayern,Aschaffenburg,63743,110.52,1992,1249.45,0
Bayern,Dachau,85222,26.4,1991,443.05,0
Bayern,Straubing,94315,43.21,1996,587.19,0
Bayern,Bayreuth,95446,165.97,1998,1719.06,0
Bayern,Neu-Ulm,89233,66.96,1990,956.44,0
Bayern,Regensburg,93048,84.16,1993,1201.1,0
Bayern,Schweinfurt,97421,66.59,1997,816.03,0
Bayern,Kaufbeuren,87602,139.22,1974,1081.99,0
Bayern,Memmingen,87702,77.55,2042,1812.35,0
Bayern,Bamberg,96048,22.85,1972,299.34,0
Bayern,Neu-Ulm,89231,184.5,2007,2527.28,0
Bayern,Hof,95032,45.81,2011,668.47,0
Bayern,Passau,94033,44.97,1991,583.85,0
Bayern,Aschaffenburg,63742,143.82,1977,1300.56,0
Bayern,Hof,95029,31.45,1987,298.59,0
Bayern,Landshut,84033,138.56,1979,1412.34,0
Bayern,Aschaffenburg,63740,107.99,2019,1939.99,0
Bayern,Schweinfurt,97423,53.23,1964,479.41,0
Bayern,Neu-Ulm,89233,113.14,1975,1426.25,0
Bayern,Wuerzburg,97074,25.9,1952,401.44,0
Bayern,Augsburg,86187,50.21,1992,716.92,0
Bayern,Neu-Ulm,89232,104.55,1984,1337.51,0
Bayern,Passau,94033,94.85,1979,1030.42,0
Bayern,Hof,95032,85.25,2010,1098.48,0
Bayern,Dachau,85222,38.79,1972,621.83,0
Bayern,Neu-Ulm,89232,188.51,2020,3221.39,0
Bayern,Muenchen,83498,76.97,1987,1280.89,0
Bayern,Aschaffenburg,63741,175.83,1987,1372.17,0
Bayern,Bamberg,96048,64.33,1995,915.58,0
Bayern,Nuernberg,90446,170.22,1995,1724.8,0
Bayern,Rosenheim,83025,51.81,1991,711.53,0
Bayern,Erlangen,91058,86.89,1970,1188.32,0
Bayern,Landshut,84030,45.81,1978,645.58,0
Bayern,Memmingen,87701,50.12,1954,567.62,0
Bayern,Bayreuth,95448,159.52,2006,2006.11,0
Bayern,Augsburg,86189,110.88,1980,1321.78,0
Bayern,Schweinfurt,97422,22.73,1995,351.33,0
Bayern,Passau,94033,20.64,2023,491.32,0
Bayern,Wuerzburg,97079,168.82,1997,1916.73,0
Bayern,Regensburg,93056,83.78,1957,1009.69,0
Bayern,Wuerzburg,97084,117.35,2013,2077.59,0
Bayern,Neu-Ulm,89231,33.83,1974,543.28,0
Bayern,Landshut,84028,34.58,2001,586.9,0
Bayern,Bayreuth,95445,101.5,1984,1098.25,0
Bayern,Muenchen,82355,119.27,1991,1826.01,0
Bayern,Wuerzburg,97077,142.48,1997,1781.62,0
Bayern,Hof,95030,103.81,1975,733.57,0
Bayern,Memmingen,87701,146.93,1972,1226.84,0
Bayern,Dachau,85221,88.12,1990,1222.82,0
Bayern,Fuerth,90763,120.74,2015,2124.06,0
Bayern,Passau,94034,85.73,1991,967.6,0
Bayern,Bayreuth,95447,47.86,1975,602.06,0
Bayern,Regensburg,93051,124.1,1984,1459.24,0
Bayern,Kaufbeuren,87602,56.23,2004,823.08,0
Bayern,Augsburg,86158,53.51,1982,786.31,0
Bayern,Hof,95029,191.95,1984,622.7,0
Bayern,Augsburg,86177,63.87,2005,1138.34,0
Bayern,Passau,94033,64.5,1961,748.15,0
Bayern,Regensburg,93052,191.01,2015,2845.49,0
Bayern,Muenchen,81050,169.92,1990,2137.48,0
Bayern,Muenchen,83407,63.89,1997,1211.52,0
Bayern,Dachau,85221,114.12,1953,1323.76,0
Bayern,Fuerth,90764,157.55,1984,1495.99,0
Bayern,Ingolstadt,85053,177.75,1994,1971.69,0
Bayern,Kempten,87435,189.93,1983,1342.5,0
Bayern,Landshut,84028,159.04,2004,2030.88,0
Bayern,Landshut,84036,193.09,1987,1506.42,0
Bayern,Schweinfurt,97424,36.5,1985,441.66,0
Bayern,Kempten,87436,196.08,2043,3980.21,0
Bayern,Muenchen,82794,99.07,1986,1522.13,0
Bayern,Passau,94036,143.34,1978,1274.84,0
Bayern,Augsburg,86170,188.77,2007,2448.95,0
Bayern,Passau,94034,44.8,1962,516.4,0
Bayern,Memmingen,87701,141.52,1992,1284.66,0
Bayern,Nuernberg,90484,162.93,1999,1846.02,0
Bayern,Aschaffenburg,63741,53.62,1972,709.38,0
Bayern,Kaufbeuren,87601,120.16,2021,1927.61,0
Bayern,Bayreuth,95445,41.59,1983,547.49,0
Bayern,Passau,94035,80.8,1990,914.72,0
Bayern,Wuerzburg,97080,62.73,1975,904.58,0
Bayern,Straubing,94316,28.75,2019,540.19,0
Bayern,Kempten,87435,178.92,2004,1980.89,0
Bayern,Erlangen,91056,101.86,2001,1613.13,0
Bayern,Schweinfurt,97424,139.72,1999,1282.57,0
Bayern,Kempten,87435,79.28,1987,932.21,0
Bayern,Bayreuth,95444,24.17,1987,355.33,0
Bayern,Nuernberg,90451,197.9,1957,1355.55,0
Bayern,Schweinfurt,97422,25.79,2016,486.95,0
Bayern,Augsburg,86196,107.24,2000,1563.53,0
Bayern,Neu-Ulm,89233,171.17,1979,1754.33,0
Bayern,Nuernberg,90458,59.02,2036,1456.34,0
Bayern,Schweinfurt,97421,109.82,2003,1289.27,0
Bayern,Dachau,85222,54.96,1975,831.21,0
Bayern,Aschaffenburg,63741,193.98,2003,2029.5,0
Bayern,Ingolstadt,85055,133.18,1979,1573.73,0
Bayern,Erlangen,91052,79.53,1997,1268.52,0
Bayern,Kempten,87436,86.74,1988,956.37,0
Bayern,Aschaffenburg,63739,42.68,1961,502.17,0
Bayern,Erlangen,91055,21.42,1971,358.56,0
Bayern,Augsburg,86167,44.13,1982,647.31,0
Bayern,Passau,94033,158.64,2012,2194.35,0
Bayern,Schweinfurt,97421,173.16,2037,3027.55,0
Bayern,Straubing,94315,81.77,1975,830.71,0
Bayern,Erlangen,91057,43.9,1992,712.18,0
Bayern,Aschaffenburg,63743,166.56,2015,2435.89,0
Bayern,Memmingen,87702,130.58,1978,1152.33,0
Bayern,Straubing,94316,192.33,2027,2850.92,0
Bayern,Wuerzburg,97078,92.36,1995,1322.2,0
Bayern,Bayreuth,95444,103.29,1986,1166.03,0
Bayern,Wuerzburg,97073,22.82,2003,427.96,0
Bayern,Passau,94034,93.8,1986,1012.17,0
Bayern,Wuerzburg,97075,43.94,1948,748.18,0
Bayern,Landshut,84029,129.07,2008,1936.65,0
Bayern,Memmingen,87702,63.95,1997,878.87,0
Bayern,Dachau,85222,49.83,2015,1068.58,0
Bayern,Regensburg,93055,93.95,2000,1469.68,0
Bayern,Memmingen,87702,43.94,1952,558.88,0
Bayern,Wuerzburg,97076,146.83,1956,1393.19,0
Bayern,Muenchen,81615,158.46,1994,2253.0,0
Bayern,Nuernberg,90445,102.35,1954,1104.81,0
Bayern,Regensburg,93054,24.39,1988,395.31,0
Bayern,Rosenheim,83026,79.43,2005,1239.31,0
Bayern,Landshut,84036,50.49,1991,707.78,0
Bayern,Nuernberg,90458,78.18,1953,948.18,0
Bayern,Passau,94035,181.69,1963,1120.94,0
Bayern,Dachau,85222,61.27,1988,939.44,0
Bayern,Dachau,85222,124.84,1933,1721.88,0
Bayern,Erlangen,91058,195.86,1976,1790.36,0
Bayern,Wuerzburg,97074,151.05,1997,1838.24,0
Bayern,Nuernberg,90421,67.75,1990,937.93,0
Bayern,Regensburg,93055,163.39,2016,2690.63,0
Bayern,Landshut,84034,45.22,1985,647.82,0
Bayern,Regensburg,93052,157.82,1994,1743.72,0
Bayern,Passau,94035,44.81,2017,920.35,0
Bayern,Memmingen,87700,138.55,2016,2044.26,0
Bayern,Passau,94034,42.59,1976,584.31,0
Bayern,Schweinfurt,97423,67.23,1999,832.72,0
Bayern,Rosenheim,83024,76.36,2023,1587.19,0
Bayern,Rosenheim,83024,107.57,1983,1173.45,0
Bayern,Passau,94032,89.3,1967,955.16,0
Bayern,Muenchen,82636,163.79,1978,2141.95,0
Bayern,Muenchen,80489,95.33,1982,1530.68,0
Bayern,Nuernberg,90402,101.87,1958,1115.74,0
Bayern,Passau,94034,43.63,2003,731.74,0
Bayern,Passau,94036,138.83,1958,1113.58,0
Bayern,Nuernberg,90436,165.76,1959,1359.41,0
Bayern,Hof,95032,162.75,1934,965.21,0
Bayern,Muenchen,84959,33.82,1950,585.68,0
Bayern,Passau,94034,61.53,2013,1127.92,0
Bayern,Hof,95028,108.6,2007,1189.7,0
Bayern,Rosenheim,83024,43.06,1983,551.07,0
Bayern,Rosenheim,83026,64.38,1939,908.67,0
Bayern,Schweinfurt,97421,77.11,1958,659.53,0
Bayern,Rosenheim,83025,86.07,2002,1249.65,0
Bayern,Hof,95030,183.76,2014,1773.55,0
Bayern,Rosenheim,83022,23.56,1964,317.44,0
Bayern,Nuernberg,90440,37.96,1961,483.18,0
Bayern,Hof,95028,33.31,1997,374.4,0
Bayern,Hof,95031,188.14,1985,632.56,0
Bayern,Hof,95028,23.67,1975,258.13,0
Bayern,Schweinfurt,97424,93.69,1985,813.79,0
Bayern,Schweinfurt,97421,38.25,1959,419.99,0
Bayern,Rosenheim,83025,48.17,2006,810.27,0
Bayern,Nuernberg,90480,28.83,1975,445.71,0
Bayern,Hof,95028,79.06,1931,778.72,0
Bayern,Erlangen,91057,98.49,2000,1580.71,0
Bayern,Rosenheim,83026,102.08,1999,1401.28,0
Bayern,Hof,95029,34.12,2015,549.17,0
Bayern,Hof,95028,60.21,1971,538.32,0
Bayern,Schweinfurt,97423,50.94,1958,479.83,0
Bayern,Schweinfurt,97421,172.16,1952,831.2,0
Bayern,Schweinfurt,97424,82.8,2013,1239.49,0
Bayern,Schweinfurt,97421,61.05,1963,574.27,0
Bayern,Erlangen,91055,45.46,1991,744.69,0
Bayern,Schweinfurt,97422,21.08,1993,259.57,0
Bayern,Hof,95028,36.01,1991,394.44,0
Bayern,Rosenheim,83025,66.75,2021,1383.24,0
Bayern,Hof,95030,111.54,2000,1035.25,0
Bayern,Rosenheim,83023,88.2,1980,1049.62,0
Bayern,Rosenheim,83024,162.71,1982,1354.22,0
Baden-Wuerttemberg,Pforzheim,44233,94.75,1959,1601.91,1
Baden-Wuerttemberg,Pforzheim,72765,190.37,1962,913.62,1
Bayern,Pforzheim,75178,65.16,1936,664.36,1
Niedersachsen,Hildesheim,31135,160.3,1982,832.54,1
Niedersachsen,Hildesheim,61757,141.02,1927,1284.75,1
Niedersachsen,Hildesheim,31138,137.92,2025,456.1,1
Baden-Wuerttemberg,Augsburg,86184,46.4,2007,1563.53,1
Baden-Wuerttemberg,Augsburg,47146,181.77,1957,1805.69,1
Baden-Wuerttemberg,Augsburg,86167,46.88,1921,1620.53,1
Baden-Wuerttemberg,Karlsruhe,76155,64.04,1900,336.22,1
Niedersachsen,Karlsruhe,45293,151.5,1947,806.13,1
Nordrhein-Westfalen,Karlsruhe,76151,144.06,2028,1137.21,1
Niedersachsen,Muenchen,85482,25.78,1967,516.86,1
Hessen,Muenchen,84959,144.43,1944,872.08,1
Nordrhein-Westfalen,Muenchen,85115,25.78,1984,2140.25,1
Hessen,Hanau,82393,102.78,1911,1322.58,1
Bayern,Hanau,63454,120.82,1973,511.46,1
Baden-Wuerttemberg,Hanau,63453,161.35,1942,1102.38,1
Bayern,Memmingen,47165,129.66,1964,2147.78,1
Bayern,Memmingen,96052,144.99,1966,984.86,1
Bayern,Memmingen,96052,131.43,1917,1205.66,1
Niedersachsen,Hannover,30552,42.09,2008,570.8,1
Niedersachsen,Hannover,62147,66.56,1937,1855.01,1
Baden-Wuerttemberg,Hannover,30185,42.09,1907,1746.6,1
Niedersachsen,Wiesbaden,35061,97.51,1943,1483.8,1
Hessen,Wiesbaden,57980,105.7,1991,1931.21,1
Hessen,Wiesbaden,65429,37.04,1989,1623.89,1
Baden-Wuerttemberg,Offenbach am Main,63065,69.51,1931,1184.2,1
Baden-Wuerttemberg,Offenbach am Main,38122,96.06,1960,1979.85,1
Bayern,Offenbach am Main,63065,50.73,1935,991.9,1
Bayern,Neu-Ulm,89232,92.88,1878,949.99,1
Nordrhein-Westfalen,Neu-Ulm,64293,39.14,1961,1593.48,1
Bayern,Neu-Ulm,89231,110.17,1907,3508.6,1
Nordrhein-Westfalen,Moenchengladbach,41135,79.52,2041,837.62,1
Nordrhein-Westfalen,Moenchengladbach,41211,134.36,1902,712.44,1
Nordrhein-Westfalen,Moenchengladbach,53180,189.96,1956,1164.75,1
Hessen,Muenster,48156,58.23,1946,1352.48,1
Hessen,Muenster,73734,74.98,1969,826.14,1
Niedersachsen,Muenster,48159,110.3,1961,1083.64,1
Hessen,Freising,85356,112.92,2009,1575.96,1
Hessen,Freising,85356,166.0,1903,1020.6,1
Bayern,Freising,85354,183.01,1917,1379.28,1
Hessen,Giessen,35392,73.76,2042,1334.98,1
Hessen,Giessen,35390,69.53,1882,378.22,1
Nordrhein-Westfalen,Giessen,35391,24.76,1932,1334.98,1
Bayern,Kassel,34146,143.98,1915,851.34,1
Bayern,Kassel,34146,84.08,1928,1344.63,1
Niedersachsen,Kassel,34278,191.69,1984,1207.55,1
Bayern,Bochum,48156,85.01,1951,939.64,1
Baden-Wuerttemberg,Bochum,95031,24.46,1967,739.87,1
Baden-Wuerttemberg,Bochum,44860,112.31,1993,748.47,1
Bayern,Fuerth,44234,27.53,1989,1794.42,1
Bayern,Fuerth,90766,28.85,1939,1384.73,1
Niedersachsen,Fuerth,90763,96.64,1965,691.12,1
Bayern,Reutlingen,71647,118.87,1954,855.56,1
Baden-Wuerttemberg,Reutlingen,48164,154.81,1905,1039.38,1
Niedersachsen,Reutlingen,72770,76.24,2020,966.34,1
Niedersachsen,Goettingen,45895,139.31,1936,1314.66,1
Bayern,Goettingen,45895,26.97,1912,1582.97,1
Bayern,Goettingen,33660,80.61,1967,1736.48,1
Baden-Wuerttemberg,Tuebingen,62614,166.75,1892,305.57,1
Baden-Wuerttemberg,Tuebingen,93059,53.57,1892,987.28,1
Baden-Wuerttemberg,Tuebingen,48164,28.8,2039,1666.0,1
Baden-Wuerttemberg,Freiburg im Breisgau,72768,172.6,1977,2356.34,1
Baden-Wuerttemberg,Freiburg im Breisgau,85053,28.55,1974,1913.88,1
Baden-Wuerttemberg,Freiburg im Breisgau,79114,64.16,1937,1608.69,1
Bayern,Duesseldorf,89100,128.11,1986,1407.03,1
Bayern,Duesseldorf,40267,121.65,1906,662.82,1
Hessen,Duesseldorf,40570,148.73,1986,1466.08,1
Hessen,Ludwigsburg,71641,106.11,1929,735.86,1
Baden-Wuerttemberg,Ludwigsburg,71644,118.58,2028,657.04,1
Nordrhein-Westfalen,Ludwigsburg,71656,112.83,1929,1200.66,1
Baden-Wuerttemberg,Marburg,35086,144.42,1998,697.33,1
Baden-Wuerttemberg,Marburg,35084,192.95,2007,1544.48,1
Hessen,Marburg,35052,43.14,1993,1739.73,1
Bayern,Osnabrueck,49089,37.81,1956,849.54,1
Niedersachsen,Osnabrueck,49087,177.27,1892,932.72,1
Bayern,Osnabrueck,49081,177.27,1892,1293.15,1
Niedersachsen,Wolfsburg,52067,160.23,1972,1417.17,1
Hessen,Wolfsburg,38446,55.85,1982,590.6,1
Niedersachsen,Wolfsburg,68255,184.57,1992,1655.79,1
Hessen,Ruesselsheim am Main,45884,132.59,1902,1365.61,1
Hessen,Ruesselsheim am Main,63165,43.69,1954,441.19,1
Hessen,Ruesselsheim am Main,63165,78.92,1901,1661.38,1
Nordrhein-Westfalen,Aachen,52064,170.74,2025,1211.63,1
Baden-Wuerttemberg,Aachen,68272,178.87,1899,1200.58,1
Bayern,Aachen,68272,80.23,1951,1380.21,1
Bayern,Bamberg,96051,69.08,1978,1406.82,1
Niedersachsen,Bamberg,96048,83.91,1978,1350.68,1
Hessen,Bamberg,96050,100.87,2001,1745.56,1
